title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Semantic-Based Test Case Generation,,"[{'authorId': '3437122', 'name': 'Mahboubeh Dadkhah'}]",2016.0,International Conference on Information Control Systems & Technologies,"{'pages': '377-378', 'name': '2016 IEEE International Conference on Software Testing, Verification and Validation (ICST)'}",https://www.semanticscholar.org/paper/665d8db1f1d1eb4f3338aa85896de050e26ac7d3,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICST.2016.47?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICST.2016.47, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,6,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2493378016', 'DBLP': 'conf/icst/Dadkhah16', 'DOI': '10.1109/ICST.2016.47', 'CorpusId': 14725026}",0,Mahboubeh Dadkhah,"JournalArticle, Conference","MAG:2493378016, DBLP:conf/icst/Dadkhah16, DOI:10.1109/ICST.2016.47, CorpusId:14725026"
Using the Findings of a Mapping Study to Conduct a Research Project: A Case in Knowledge Management in Software Testing,,"[{'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '143967990', 'name': 'R. Falbo'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}]",2015.0,EUROMICRO Conference on Software Engineering and Advanced Applications,"{'pages': '208-215', 'name': '2015 41st Euromicro Conference on Software Engineering and Advanced Applications'}",https://www.semanticscholar.org/paper/ccff8b5926e1780494753cf30265c96cb556a986,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/SEAA.2015.10?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/SEAA.2015.10, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,29,,"['JournalArticle', 'Conference', 'Review']",['Computer Science'],"{'MAG': '1926198296', 'DBLP': 'conf/euromicro/SouzaFV15', 'DOI': '10.1109/SEAA.2015.10', 'CorpusId': 12068871}",0,"É. Souza, R. Falbo, N. Vijaykumar","JournalArticle, Conference, Review","MAG:1926198296, DBLP:conf/euromicro/SouzaFV15, DOI:10.1109/SEAA.2015.10, CorpusId:12068871"
Social Capital and Knowledge Networks of Software Developers,"Software development is a problem-solving activity, where ideas are combined in complex ways to create a software product that embodies new knowledge. In this endeavor, software developers constantly look for actionable knowledge to help solve the problem at hand. While knowledge management efforts in the software development domain traditionally involved technical initiatives such as knowledge repositories, experience factories, and lessons-to-learn databases, there is a growing appreciation in the software community of the role of developers' personal knowledge networks in software development. However, research is scarce on the nature of these networks, the knowledge resources accessed from these networks, and the differences, if any, between developers of different experience levels. This research seeks to fill this void. Based on a case study in a software development organization, this research explores the nature of knowledge networks of developers from a social capital perspective. Specifically, it examines the structural and relational dimensions of developers' knowledge networks, identifies the specific actionable knowledge resources accessed from these networks, and explores how entry-level and more experienced developers differ along these dimensions. The findings from the qualitative analysis, backed by limited quantitative analysis of the case study data underpin the discussion, implications for practice and future research directions.","[{'authorId': '3016843', 'name': 'Venugopal Balijepally'}, {'authorId': '2290083', 'name': 'Sridhar P. Nerur'}]",2022.0,"Research Anthology on Agile Software, Software Development, and Testing","{'name': 'Research Anthology on Agile Software, Software Development, and Testing'}",https://www.semanticscholar.org/paper/51475e18a27b31d493996286b9add43f3a55004a,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.4018/978-1-6684-3702-5.ch064?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4018/978-1-6684-3702-5.ch064, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,107,,,,"{'DOI': '10.4018/978-1-6684-3702-5.ch064', 'CorpusId': 245114711}",0,"Venugopal Balijepally, Sridhar P. Nerur",,"DOI:10.4018/978-1-6684-3702-5.ch064, CorpusId:245114711"
Evolution of Software Testing Strategies and Trends: Semantic Content Analysis of Software Research Corpus of the Last 40 Years,"From the early days of computer systems to the present, software testing has been considered as a crucial process that directly affects the quality and reliability of software-oriented products and services. Accordingly, there is a huge amount of literature regarding the improvement of software testing approaches. However, there are limited reviews that show the whole picture of the software testing studies covering the topics and trends of the field. This study aims to provide a general figure reflecting topics and trends of software testing by analyzing the majority of software testing articles published in the last 40 years. A semi-automated methodology is developed for the analysis of software testing corpus created from core publication sources. The methodology of the study is based on the implementation of probabilistic topic modeling approach to discover hidden semantic patterns in the 14,684 published articles addressing software testing issues between 1980 and 2019. The results revealed 42 topics of the field, highlighting five software development ages, namely specification, detection, generation, evaluation, and prediction. The recent accelerations of the topics also showed a trend toward prediction-based software testing actions. Additionally, a higher trend on the topics concerning “Security Vulnerability”, “Open Source” and “Mobile Application” was identified. This study showed that the current trend of software testing is towards prediction-based testing strategies. Therefore, the findings of this study may provide valuable insights for the industry and software communities to be prepared for the possible changes in the software testing procedures using prediction-based approaches.","[{'authorId': '3460565', 'name': 'Fatih Gurcan'}, {'authorId': '29919527', 'name': 'Gonca Gokce Menekse Dalveren'}, {'authorId': '1803934', 'name': 'N. Cagiltay'}, {'authorId': '66215591', 'name': 'D. Roman'}, {'authorId': '153750193', 'name': 'A. Soylu'}]",2022.0,IEEE Access,"{'volume': '10', 'pages': '106093-106109', 'name': 'IEEE Access'}",https://www.semanticscholar.org/paper/082a46c3ee3d7d02bb859a3aad274b2777c8b666,True,"{'url': 'https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/11250/3044013/1/Evolution_of_Software_Testing_Strategies_and_Trends_Semantic_Content_Analysis_of_Software_Research_Corpus_of_the_Last_40_Years.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ACCESS.2022.3211949?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ACCESS.2022.3211949, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",26,57,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/access/GurcanDCRS22', 'DOI': '10.1109/ACCESS.2022.3211949', 'CorpusId': 252730573}",0,"Fatih Gurcan, Gonca Gokce Menekse Dalveren, N. Cagiltay, D. Roman, A. Soylu","JournalArticle, Review","DBLP:journals/access/GurcanDCRS22, DOI:10.1109/ACCESS.2022.3211949, CorpusId:252730573"
An Ontology Based Test Case Prioritization Approach in Regression Testing,": Regression testing is a widely studied research area, with the aim of meeting the quality challenges of software systems. To achieve a software system of good quality, we face high consumption of resources during testing. To overcome this challenge, test case prioritization (TCP) as a sub-type of regression testing is continuously investigated to achieve the testing objectives. This study provides an insightinto proposing the ontology-basedTCP (OTCP) approach, aimed at reducing the consumption of resources for the quality improvement and maintenance of software systems. The proposed approach uses software metrics to examine the behavior of classes of software systems. It uses Binary Logistic Regression (BLR) and AdaBoostM1 classifiers to verify correct predictions of the faulty and non-faulty classes of software systems. Reference ontology is used to match the code metrics and class attributes. We investigated five Java programs for the evaluation of the proposed approach, which was used to achieve code metrics. This study has resulted in an average percentage of fault detected (APFD) value of 94.80%, which is higher when compared to other TCP approaches. In future works, large sized programs in different languages can be used to evaluate the scalability of the proposed OTCP approach.","[{'authorId': '145266289', 'name': 'Muhammad Hasnain'}, {'authorId': '52332072', 'name': 'S. Jeong'}, {'authorId': '1801924', 'name': 'M. F. Pasha'}, {'authorId': '1910416', 'name': 'I. Ghani'}]",2021.0,Computers Materials & Continua,"{'name': 'Computers, Materials & Continua'}",https://www.semanticscholar.org/paper/156d54ea78cef40b63ecbc96e3c5a7db92a2336f,True,"{'url': 'https://www.techscience.com/cmc/v67n1/41211/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.32604/CMC.2021.014686?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.32604/CMC.2021.014686, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,65,,,['Computer Science'],"{'MAG': '3118650769', 'DOI': '10.32604/CMC.2021.014686', 'CorpusId': 234255160}",0,"Muhammad Hasnain, S. Jeong, M. F. Pasha, I. Ghani",,"MAG:3118650769, DOI:10.32604/CMC.2021.014686, CorpusId:234255160"
Investigating Software Testing Practices in Software Development Organizations,"Software testing, which is a knowledge-intensive and collaborative activity, is a sub-area of software engineering. Software testing knowledge can be applied to different testing tasks and purposes. Since software development is an error-prone task, in order to achieve quality software products, validation and verification should be carried throughout the development. This study, using qualitative methods, investigates the current practice of software testing practices in two software companies on the basis that they both claimed to apply software testing practices in their software development work. Interview results revealed some interesting latest trends in software testing from both companies.","[{'authorId': '1996978', 'name': 'S. Vasanthapriyan'}]",2020.0,,"{'volume': '', 'pages': '251-265', 'name': ''}",https://www.semanticscholar.org/paper/091b3152f3d842f7f71dc43d6f4787a2c2f1895f,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.4018/978-1-7998-2531-9.ch011?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4018/978-1-7998-2531-9.ch011, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,24,,,['Engineering'],"{'MAG': '3009894629', 'DOI': '10.4018/978-1-7998-2531-9.ch011', 'CorpusId': 216317988}",0,S. Vasanthapriyan,,"MAG:3009894629, DOI:10.4018/978-1-7998-2531-9.ch011, CorpusId:216317988"
Domain Ontology Construction and Evaluation for the Entire Process of Software Testing,"As an important part of software engineering, software testing is a knowledge-intensive work. In the process of software testing, inconsistent knowledge expression, diverse knowledge carriers, and a few experienced people have mastered most of the knowledge, which hinders the transfer and sharing of domain knowledge. Ontology is widely used in various stages of software engineering to define the semantic relationship between relevant information and knowledge. To solve the problem of knowledge silo in the process of software testing, this article forms an Entire Process Ontology on Software Testing (EPOST). EPOST covers the concepts and relationships of software testing process information, software test object information, and software defect information. The concepts and terms in the ontology are extracted from ISTQB, SWEBOK, IEEE std.829-2008 standard, and IEEE std.610.12-1990 standard. We adopt a comprehensive ontology construction method based on Dev. 101 method and Methontology method. The developed ontology is successfully evaluated by using validation and verification tests. Ontology verification uses an improved FOCA evaluation method by adding a cohesion metric. The evaluation result infers that EPOST has a high quality of ontology and good domain coverage, and achieves the purpose of ontology construction. Finally, we make a case study on the role of EPOST in software testing process. The results show that ontology-based application in the software testing process can promote the sharing and transmission of domain knowledge, and improve the testing process and testing quality.","[{'authorId': '1500391821', 'name': 'Zhe Sun'}, {'authorId': '145764311', 'name': 'Chi Hu'}, {'authorId': '2109499503', 'name': 'Chunlei Li'}, {'authorId': '1390519702', 'name': 'Linbo Wu'}]",2020.0,IEEE Access,"{'volume': '8', 'pages': '205374-205385', 'name': 'IEEE Access'}",https://www.semanticscholar.org/paper/8cd3b8d234eec3ff06302c737b97ad98fd4702f5,True,"{'url': 'https://ieeexplore.ieee.org/ielx7/6287639/8948470/09253652.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ACCESS.2020.3037188?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ACCESS.2020.3037188, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",11,38,,['JournalArticle'],['Computer Science'],"{'MAG': '3099017293', 'DBLP': 'journals/access/SunHLW20', 'DOI': '10.1109/ACCESS.2020.3037188', 'CorpusId': 227063882}",3,"Zhe Sun, Chi Hu, Chunlei Li, Linbo Wu",JournalArticle,"MAG:3099017293, DBLP:journals/access/SunHLW20, DOI:10.1109/ACCESS.2020.3037188, CorpusId:227063882"
Extraction of Useful Information from Unstructured Data in Software Engineering: A Systematic Mapping,,"[{'authorId': '40413699', 'name': 'P. R. Silva'}, {'authorId': '145146227', 'name': 'Vinicius dos Santos'}, {'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '3433873', 'name': 'G. V. Meinerz'}, {'authorId': '1757650', 'name': 'K. Felizardo'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}]",2020.0,Conferencia Iberoamericana de Software Engineering,{'pages': '406-419'},https://www.semanticscholar.org/paper/a15abc1752932f237f600ab8264c74ea5e5d0a4d,False,"{'url': '', 'status': None, 'license': None}",2,31,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/cibse/SilvaSSMFV20', 'CorpusId': 229545573}",0,"P. R. Silva, Vinicius dos Santos, É. Souza, G. V. Meinerz, K. Felizardo, N. Vijaykumar",JournalArticle,"DBLP:conf/cibse/SilvaSSMFV20, CorpusId:229545573"
Knowledge Sharing Initiatives in Software Companies,"This mapping study aims to investigate knowledge sharing initiatives in software companies based on existing studies from 2005 to 2017. Initially, search string was applied in seven digital repositories. Snowballing and direct search on publications were conducted to reduce the limitation of accessing specific databases. Regarding 15 selected studies, a variety of aspects; publication year and source, research type, purpose, and types of knowledge been used; were concerned. According to findings, a majority of studies have been focused on factors affecting knowledge sharing and point out organizational commitment as the most undergoing influencer on knowledge sharing. Findings further prove criticality of knowledge sharing for sustainability of software companies. Contrary to that, findings provide convincing evidence on improper knowledge sharing systems as the highly referred problem associated with knowledge sharing in software companies and provide new directions to future research.","[{'authorId': '1996978', 'name': 'S. Vasanthapriyan'}]",2019.0,Human Factors in Global Software Engineering,{'name': 'Human Factors in Global Software Engineering'},https://www.semanticscholar.org/paper/58320603311c4480bc928e2dbafe150a9c140e30,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.4018/978-1-5225-9448-2.CH004?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4018/978-1-5225-9448-2.CH004, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,26,,,['Business'],"{'MAG': '2947040249', 'DOI': '10.4018/978-1-5225-9448-2.CH004', 'CorpusId': 170074319}",0,S. Vasanthapriyan,,"MAG:2947040249, DOI:10.4018/978-1-5225-9448-2.CH004, CorpusId:170074319"
Knowledge Management in Software Testing: A Systematic Snowball Literature Review,,"[{'authorId': '1776164', 'name': 'K. Wnuk'}, {'authorId': '51304769', 'name': 'Thrinay Garrepalli'}]",2018.0,e-Informatica Software Engineering Journal,"{'volume': '12', 'pages': '51-78', 'name': 'e Informatica Softw. Eng. J.'}",https://www.semanticscholar.org/paper/777302047fa20df288aec1d2a72fef296deae4f2,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.5277/e-Inf180103?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5277/e-Inf180103, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",31,71,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '2767729049', 'DBLP': 'journals/eInformatica/WnukG18', 'DOI': '10.5277/e-Inf180103', 'CorpusId': 52275199}",0,"K. Wnuk, Thrinay Garrepalli","JournalArticle, Review","MAG:2767729049, DBLP:journals/eInformatica/WnukG18, DOI:10.5277/e-Inf180103, CorpusId:52275199"
Pauliceia 2 . 0 : A Spatiotemporal Platform for Digital Humanities View project,,"[{'authorId': '83297739', 'name': 'Claudia P. C. Maciel'}, {'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}, {'authorId': '143967990', 'name': 'R. Falbo'}, {'authorId': '3433873', 'name': 'G. V. Meinerz'}, {'authorId': '1757650', 'name': 'K. Felizardo'}]",2018.0,,,https://www.semanticscholar.org/paper/34d9b3f91770304446a47ba4875e370c23287bda,False,"{'url': '', 'status': None, 'license': None}",0,17,,['Review'],,{'CorpusId': 164214348},0,"Claudia P. C. Maciel, É. Souza, N. Vijaykumar, R. Falbo, G. V. Meinerz, K. Felizardo",Review,CorpusId:164214348
Modelo de gestión de conocimiento aplicado a las pruebas de software,,"[{'authorId': '50974829', 'name': 'D. Duran'}]",2018.0,,,https://www.semanticscholar.org/paper/e137b4f2adf3bfc22fd62d33e324179cdb197951,False,"{'url': '', 'status': None, 'license': None}",1,114,,,['Computer Science'],"{'DBLP': 'phd/lareferencia/Duran18', 'CorpusId': 276840825}",0,D. Duran,,"DBLP:phd/lareferencia/Duran18, CorpusId:276840825"
"Individual, organizational, technological and industry factors effects on innovation capability of dairy SMEs in Pakistan : knowledge sharing as mediated",,"[{'authorId': '83979724', 'name': 'M. Ullah'}]",2017.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/9869ed54047f1583cd16d1ff897807a507038247,False,"{'url': '', 'status': None, 'license': None}",4,780,,,['Business'],"{'MAG': '2956060405', 'CorpusId': 198591188}",0,M. Ullah,,"MAG:2956060405, CorpusId:198591188"
GUI TESTING OF ANDROID APPLICATIONS : A SYSTEMATİC MAPPING Submitted by MUZAFFER AYDIN,,[],2015.0,,,https://www.semanticscholar.org/paper/c4693e3b31ce7985a97a31a19c50900aa37caee7,False,"{'url': '', 'status': None, 'license': None}",0,76,,['Review'],,{'CorpusId': 53537588},0,,Review,CorpusId:53537588
Ontology-based Software Test Case Generation (OSTAG),,"[{'authorId': '48660825', 'name': 'Vladimir Tarasov'}, {'authorId': '38996810', 'name': 'He Tan'}, {'authorId': '2955399', 'name': 'A. Adlemo'}, {'authorId': '2064217760', 'name': 'Anders Andersson'}, {'authorId': '2053894101', 'name': 'Ismail Muhammad'}, {'authorId': '2055293773', 'name': 'Mats E. Johansson'}, {'authorId': '1381057165', 'name': 'Daniel Olsson'}]",2015.0,,"{'volume': '', 'pages': '135-159', 'name': ''}",https://www.semanticscholar.org/paper/a502fdcca1c373cc639036a79c8ab8b582ec57f0,True,"{'url': 'https://hj.diva-portal.org/smash/get/diva2:1302404/FULLTEXT01', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.5220/0007901301350159?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5220/0007901301350159, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,77,,,['Computer Science'],"{'MAG': '2921789628', 'DOI': '10.5220/0007901301350159', 'CorpusId': 88480772}",0,"Vladimir Tarasov, He Tan, A. Adlemo, Anders Andersson, Ismail Muhammad, Mats E. Johansson, Daniel Olsson",,"MAG:2921789628, DOI:10.5220/0007901301350159, CorpusId:88480772"
Key Issues in Software Testing in Quality Assurance and Recommendations for Improvement,,"[{'authorId': '2084620205', 'name': 'EasyChair Preprint'}, {'authorId': '2143791261', 'name': 'M. Afzal'}, {'authorId': '2005938549', 'name': 'Sidra Yousaf'}, {'authorId': '2150416824', 'name': 'Saleem Zubair'}]",,,,https://www.semanticscholar.org/paper/bf2d61ec979f618e37bfced183c7af0c5678108b,False,"{'url': '', 'status': None, 'license': None}",0,9,,,,{'CorpusId': 252493996},0,"EasyChair Preprint, M. Afzal, Sidra Yousaf, Saleem Zubair",,CorpusId:252493996
