Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"Y Ding, A Pervaiz, S Krishnan…","Bayesian learning for hardware and software configuration co-optimization",2020,"Univ. Chicago Dept …","newtraell.cs.uchicago.edu","https://newtraell.cs.uchicago.edu/files/tr_authentic/TR-2020-13.pdf","https://scholar.google.com/scholar?cites=2780248876372671111&as_sdt=2005&sciodt=0,5&hl=en",83,"2025-11-13 00:32:51","PDF","","","",,,,,4,0.80,1,4,5,"Both hardware and software systems are increasingly configurable, which poses a challenge to finding the highest performance configuration due to the tremendous search …","https://newtraell.cs.uchicago.edu/files/tr_authentic/TR-2020-13.pdf","https://scholar.google.com/scholar?q=related:hzpfZ59tlSYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Felfernig, A Falkner, D Benavides","Tools and Applications",2024,"Feature Models: AI-Driven Design …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-61874-1_5","",84,"2025-11-13 00:32:51","","10.1007/978-3-031-61874-1_5","","",,,,,0,0.00,0,3,1,"Abstract Feature Models (FMs) are not only an active scientific topic but they are supported by many tools from industry and academia. In this chapter, we provide an overview of …","https://link.springer.com/content/pdf/10.1007/978-3-031-61874-1_5.pdf","https://scholar.google.com/scholar?q=related:cBvXbr7P9t8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Motala, S Moyo","Control Systems and Configuration Management in Scope Development: A Systematic Review",2025,"Available at SSRN 5408884","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5408884","",85,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,2,1,"Projects of varying sizes often challenge scope creep, misaligned stakeholder expectations, and lack of traceability which can be effectively managed through the execution of control …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5408884","https://scholar.google.com/scholar?q=related:4aHS0muCP6UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Ritz, A Felfernig, VM Le, S Lubos","Solving Multi-Configuration Problems: A Performance Analysis with Choco Solver",2023,"arXiv preprint arXiv:2310.02658","arxiv.org","https://arxiv.org/abs/2310.02658","",86,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,4,2,"In many scenarios, configurators support the configuration of a solution that satisfies the preferences of a single user. The concept of\emph {multi-configuration} is based on the idea …","https://arxiv.org/pdf/2310.02658","https://scholar.google.com/scholar?q=related:MIGJuc2F6MsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Stöckle","A Holistic Approach for Security Configuration",2024,"","pstoeckle.github.io","https://pstoeckle.github.io/assets/2024_06_28_ps.pdf","",87,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,1,1,"A Holistic Approach for Security Configuration Page 1 A Holistic Approach for Security Configuration Patrick Stöckle Garching, 28.06.2024 Page 2 … about 2.15 million customers …","https://pstoeckle.github.io/assets/2024_06_28_ps.pdf","https://scholar.google.com/scholar?q=related:a7SfESauIWcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"GA Randrianaina","Incremental, reproducible builds of software variants",2025,"","hal.science","https://hal.science/tel-05242776/","",88,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Building software in the context of highly configurable systems has become an increasingly complex and resource-intensive task, especially as modern development practices rely …","https://hal.science/tel-05242776/document","https://scholar.google.com/scholar?q=related:TRmp8pQI-LgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"Y Xia, L Liao, J Chen, H Li…","Reducing the length of field-replay based load testing",2024,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10543182/","https://scholar.google.com/scholar?cites=5038355059140663434&as_sdt=2005&sciodt=0,5&hl=en",89,"2025-11-13 00:32:51","","","","",,,,,1,1.00,0,5,1,"As software systems continuously grow in size and complexity, performance and load related issues have become more common than functional issues. Load testing is usually …","https://ece.uwaterloo.ca/~wshang/pubs/YUANJIE_TSE_2024.pdf","https://scholar.google.com/scholar?q=related:ihhfYDvV60UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"GA Randrianaina, DE Khelladi, O Zendra, M Acher","Pyrobuilds: Enabling efficient exploration of linux configuration space with incremental build",2023,"","hal.science","https://hal.science/hal-04130361/","https://scholar.google.com/scholar?cites=14260884830384140683&as_sdt=2005&sciodt=0,5&hl=en",90,"2025-11-13 00:32:51","","","","",,,,,1,0.50,0,4,2,"Software engineers are acutely aware that the build of software is an essential but resource-intensive step in any software development process. This is especially true when building …","https://hal.science/hal-04130361/file/PyroBuildS.pdf","https://scholar.google.com/scholar?q=related:i7HNITLX6MUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"X Tërnava, M Acher, B Combemale","Specialization of run-time configuration space at compile-time: An exploratory study",2023,"Proceedings of the 38th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3555776.3578613","https://scholar.google.com/scholar?cites=15337665500744233397&as_sdt=2005&sciodt=0,5&hl=en",91,"2025-11-13 00:32:51","","10.1145/3555776.3578613","","",,,,,3,1.50,1,3,2,"Numerous software systems are highly configurable through runtime options (eg, command-line parameters). Users can tune some of the options to meet various functional and non …","https://arxiv.org/pdf/2210.14082","https://scholar.google.com/scholar?q=related:tbGfr4JV2tQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"JS Grohmann","Model Learning for Performance Prediction of Cloud-native Microservice Applications",2022,"","Julius Maximilians University …","","https://scholar.google.com/scholar?cites=14065100961353914113&as_sdt=2005&sciodt=0,5&hl=en",92,"2025-11-13 00:32:51","CITATION","","","",,,,,1,0.33,1,1,3,"","","https://scholar.google.com/scholar?q=related:AVeB481GMcMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Quinton","Evolving, Adapting and Optimizing Configurable Software Systems",2024,"","theses.hal.science","https://theses.hal.science/tel-04424609/","",93,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Software systems now hold a central role in our daily lives, and modern societies have undeniably become heavily dependent on them. Such software systems collaborate …","https://theses.hal.science/tel-04424609/file/HDR.pdf","https://scholar.google.com/scholar?q=related:4AWEMI1HhsIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Garber, A Felfernig, VM Le…","An extensive comparison of preprocessing methods in the context of configuration space learning",2024,"… (ConfWS 2024) co …","imt-mines-albi.hal.science","https://imt-mines-albi.hal.science/hal-04770758/file/proceedings_ConfWS_2024.pdf#page=82","",94,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,4,1,"One of the core goals in the research field of configuration space learning is building precise predictive models that allow for reliably estimating the performance of a configuration …","https://imt-mines-albi.hal.science/hal-04770758/file/proceedings_ConfWS_2024.pdf#page=82","https://scholar.google.com/scholar?q=related:6VAhUXfw7jcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"DJ Munoz, M Pinto, D Gurov, L Fuentes","Defining categorical reasoning of numerical feature models with feature-wise and variant-wise quality attributes",2022,"Proceedings of the 26th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3503229.3547057","https://scholar.google.com/scholar?cites=17390793625146363097&as_sdt=2005&sciodt=0,5&hl=en",95,"2025-11-13 00:32:51","","10.1145/3503229.3547057","","",,,,,1,0.33,0,4,3,"Automatic analysis of variability is an important stage of Software Product Line (SPL) engineering. Incorporating quality information into this stage poses a significant challenge …","https://www.academia.edu/download/92202371/3503229.pdf","https://scholar.google.com/scholar?q=related:2Qz6ZKmCWPEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Guégain","Configuration-driven Software Optimization",2023,"","theses.hal.science","https://theses.hal.science/tel-04350545/","",96,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,2,"The field of software engineering evolves rapidly, exposing practitioners to an ever-increasing collection of tools, languages, frameworks, and paradigms. Each of these …","https://theses.hal.science/tel-04350545/document","https://scholar.google.com/scholar?q=related:0yMaXu09GhoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y El Amraoui","Facilitating human inclusion in the data science process: from capturing business requirements to designing an operational machine learning workflow",2024,"","theses.hal.science","https://theses.hal.science/tel-04618657/","",97,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"When data scientists need to create machine learning workflows to solve a problem, they first understand the business needs, analyze the data, and then experiment to find a …","https://theses.hal.science/tel-04618657/file/2024COAZ4017.pdf","https://scholar.google.com/scholar?q=related:dN2jRdhYUrQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JMB Rodrigues, JA Pereira","Effect of Feature Subset Selection on Samplings for Performance Prediction of Configurable Systems",2024,"Simpósio Brasileiro de Sistemas de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/28605","",98,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,2,1,"Organizations require personalized solutions to effectively address users' needs, and stay competitive in the market. In this context, configurable systems offer numerous configuration …","https://sol.sbc.org.br/index.php/sbsi_estendido/article/download/28605/28409/","https://scholar.google.com/scholar?q=related:xBmlMrQ_jaoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"RM Hezaveh","A Comprehensive Model of Software Configuration",2023,"","search.proquest.com","https://search.proquest.com/openview/6c36753292063ca62c3fbfef41278b36/1?pq-origsite=gscholar&cbl=18750&diss=y","",99,"2025-11-13 00:32:51","BOOK","","","",,,,,0,0.00,0,1,2,"Using feature toggles is a technique that allows developers to either include or exclude a block of code with a variable in a conditional statement. Software companies increasingly …","","https://scholar.google.com/scholar?q=related:lpOr3OoMiD4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"DJ Muñoz-Guerra, M Pinto-Alarcón, D Gurov…","Defining Categorical Reasoning of Numerical Feature Models with Feature-Wise and Variant-Wise Quality Attributes",2022,"","ACM","","",100,"2025-11-13 00:32:51","CITATION","","","",,,,,0,0.00,0,4,3,"","","https://scholar.google.com/scholar?q=related:JHFuITu1-goJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Mukelabai","Facilitating Feature-Oriented Quality Assurance in Low-Maturity Variant-Rich Systems",2022,"","gupea.ub.gu.se","https://gupea.ub.gu.se/handle/2077/73449","",101,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,3,"Context: Many software systems exist in several variants customized for specific stakeholder requirements, such as different market segments or hardware constraints. This …","https://gupea.ub.gu.se/bitstream/handle/2077/73449/MukelabaiMukelabai-phd-thesis-20220929-ePubPDF.pdf?sequence=1","https://scholar.google.com/scholar?q=related:UxDJf3mroI4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Friesel, O Spinczyk","Performance is not boolean: Supporting scalar configuration variables in nfp models",2022,"Tagungsband des FG-BS Frühjahrstreffens","dl.gi.de","https://dl.gi.de/server/api/core/bitstreams/1134964b-4580-4136-b0ef-26289dee3aad/content","https://scholar.google.com/scholar?cites=10990236130371149930&as_sdt=2005&sciodt=0,5&hl=en",102,"2025-11-13 00:32:51","PDF","","","",,,,,1,0.33,1,2,3,"Non-functional properties (NFPs) such as memory requirements, timing, or energy consumption are important characteristics of embedded software systems and software …","https://dl.gi.de/server/api/core/bitstreams/1134964b-4580-4136-b0ef-26289dee3aad/content","https://scholar.google.com/scholar?q=related:aqBvJIgphZgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JM Horcas-Aguilera, D Strüber, A Burdusel, J Martínez…","We're Not Gonna Break It! Consistency-Preserving Operators for Efficient Product Line Configuration",2023,"","IEEE","","",103,"2025-11-13 00:32:51","CITATION","","","",,,,,0,0.00,0,5,2,"","","https://scholar.google.com/scholar?q=related:-4j42YUckFkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Medeiros Pérez","From Visualization to Decision-Making: Enhacing Software Product Line Evolution with Visual Interventions",2024,"","addi.ehu.es","https://addi.ehu.es/handle/10810/70822","",104,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"This chapter presents the context and motivation for the research work undertaken in this thesis. Section 1. 2 provides the background and situates the research within a broader …","https://addi.ehu.es/bitstream/handle/10810/70822/TESIS_RAUL_MEDEIROS_PEREZ.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:RVeHeBntRvQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Felfernig, A Falkner, D Benavides","Feature Models",,"Springer","","https://link.springer.com/content/pdf/10.1007/978-3-031-61874-1.pdf","",105,"2025-11-13 00:32:51","","10.1007/978-3-031-61874-1","","",,,,,0,0.00,0,3,,"Feature models (FMs) have become a fundamental means of representing variability knowledge related to software systems, services, and also physical products such as …","","https://scholar.google.com/scholar?q=related:WFdAPsTCoioJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"NTHU TRANG","Automated Localization and Repair for Variability Faults in Software Product Lines",,"uet.edu.vn","","https://uet.edu.vn/wp-content/uploads/2024/07/Luan-an-tien-si-cua-NCS-Nguyen-Thu-Trang.pdf","",106,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,1,,"Abstract Software Product Line (SPL) systems are becoming popular and widely employed to develop large industrial projects. However, their inherent variability characteristics pose …","https://uet.edu.vn/wp-content/uploads/2024/07/Luan-an-tien-si-cua-NCS-Nguyen-Thu-Trang.pdf","https://scholar.google.com/scholar?q=related:VDPwMUS02nIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Arens","Product-Line Sampling of Field Configurations",2023,"","search.proquest.com","https://search.proquest.com/openview/6a0c5b0bc8ecfc51f5e936ec7756280e/1?pq-origsite=gscholar&cbl=2026366&diss=y","",107,"2025-11-13 00:32:51","BOOK","","","",,,,,0,0.00,0,1,2,"Configurable systems are often developed as a product line. Different features might be in-or excluded for the creation of a specific product. Making a selection or deselection for every …","https://oparu.uni-ulm.de/bitstreams/fea67a6e-ccbe-408c-a06e-5713effb817e/download","https://scholar.google.com/scholar?q=related:Jz6XHK0UVmUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Guégain, A Bonvoisin, M Acher, C Quinton…","On the Interplay between Performance Indicators in Configurable Software: The Jhipster Case Study",,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4640065","",108,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,5,,"The performance of software systems is a recurring issue in computer science. Performance indicators, such asexecution time or memory footprint, are standard topics of interest for …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4640065","https://scholar.google.com/scholar?q=related:2DmhhP56RH8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"EGA Taherkordi, C Quinton¹","Configuration Optimization with Limited Functional Impact",2023,"Advanced Information Systems …","books.google.com","https://books.google.com/books?hl=en&lr=&id=NRrEEAAAQBAJ&oi=fnd&pg=PA53&ots=7g6P7iIn3j&sig=J-I2O6KaTpTj1mKuAL6lzbUun7s","",109,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,2,2,"Dealing with a large configuration space is a complex task for developers, especially when configurations must comply with both func-tional constraints and non-functional goals. In this …","","https://scholar.google.com/scholar?q=related:Cw5D1u2hSWMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"H Martin","Machine learning for performance modelling on colossal software configuration spaces",2021,"","theses.hal.science","https://theses.hal.science/tel-03698474/","https://scholar.google.com/scholar?cites=18149756969883474376&as_sdt=2005&sciodt=0,5&hl=en",110,"2025-11-13 00:32:51","","","","",,,,,1,0.25,1,1,4,"Almost all of today's software systems are configurable. With the help of options, it is possible to modify the behavior of these systems, to add or remove certain capabilities to …","https://theses.hal.science/tel-03698474/file/MARTIN_Hugo.pdf","https://scholar.google.com/scholar?q=related:yBmTdc3j4PsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Acher","Habilitation à diriger des recherches",,"","","","",111,"2025-11-13 00:32:51","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:c_gOg3aVakwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Acher","Modelling, Reverse Engineering, and Learning Software Variability",2021,"","inria.hal.science","https://inria.hal.science/tel-03521806/","",112,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,4,"The society expects software to deliver the right functionality, in a short amount of time and with fewer resources, in every possible circumstance whatever are the hardware, the …","https://inria.hal.science/tel-03521806/file/HDRAcherVariability.pdf","https://scholar.google.com/scholar?q=related:kNYr31yU81EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Maumet","Towards reproducible neuroimaging: Solutions for sharing and re-using brain imaging data",2024,"","inria.hal.science","https://inria.hal.science/tel-04458543/","",113,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Résumé This document presents an overview of my research activities in neuroimaging reproducibility for the past 10 years (since my PhD defense in May 2013). I have been a …","https://inria.hal.science/tel-04458543/file/Maumet_hdr.pdf","https://scholar.google.com/scholar?q=related:w9xnSd4BRHIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AG Uchôa","Unveiling Social and Technical Facets of Design Degradation in Modern Code Review",2021,"","scholar.archive.org","https://scholar.archive.org/work/gsp5fa2anrh2fcscjd6maxutui/access/wayback/https://www.maxwell.vrac.puc-rio.br/55274/55274.PDF","",114,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,1,4,"Abstract Uchôa, Anderson Gonçalves; Garcia, Alessandro (Advisor). Unveiling Social and Technical Facets of Design Degradation in Modern Code Review. Rio de Janeiro, 2021 …","https://scholar.archive.org/work/gsp5fa2anrh2fcscjd6maxutui/access/wayback/https://www.maxwell.vrac.puc-rio.br/55274/55274.PDF","https://scholar.google.com/scholar?q=related:kPQLRZ9d2ncJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Quinton","Evolution, Adaptation et Optimisation de Systèmes Logiciel Configurables",2024,"","lilloa.univ-lille.fr","https://lilloa.univ-lille.fr/handle/20.500.12210/115527","",115,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Les systèmes logiciels occupent désormais une place centrale dans notre vie quotidienne, et les sociétés modernes en dépendent incontestablement. Ces systèmes logiciels …","https://lilloa.univ-lille.fr/bitstream/handle/20.500.12210/115527/HDR_QUINTON_Cl%C3%A9ment.pdf?sequence=1","https://scholar.google.com/scholar?q=related:XHaW53iIvDAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MSS Mühlbauer","Software Performance Modeling for Multi-Factor System Variability",2024,"","ul.qucosa.de","https://ul.qucosa.de/id/qucosa:95159","",116,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Abstract (DE) Moderne Software-Systeme bieten oft Anpassungsmöglichkeiten, um Funktionalität und Leistung an spezifische Anforderungen anzupassen. Performance …","","https://scholar.google.com/scholar?q=related:ymuaqktEdKAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JM Horcas, AG Márquez, JA Galindo, D Benavides","Monte Carlo Simulations for Variability Analyses in Highly Configurable Systems",2021,"","idus.us.es","https://idus.us.es/bitstreams/a04f0b4a-6c6e-4256-aa08-59dbfe9f920f/download","",117,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,4,4,"Highly configurable systems expose numerous variation points to be configured by the stakeholders. Deciding which variant to select for a given variation point is hard to know a …","https://idus.us.es/bitstreams/a04f0b4a-6c6e-4256-aa08-59dbfe9f920f/download","https://scholar.google.com/scholar?q=related:4a6GNXuJwuQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Guégain","Optimisation de logiciels par leur configuration",2023,"","lilloa.univ-lille.fr","https://lilloa.univ-lille.fr/handle/20.500.12210/93525","",118,"2025-11-13 00:32:51","HTML","","","",,,,,0,0.00,0,1,2,"Le domaine du génie logiciel évolue rapidement, exposant les développeurs à une collection d'outils, langages, framework et paradigmes en constante croissance. Ainsi …","https://lilloa.univ-lille.fr/handle/20.500.12210/93525","https://scholar.google.com/scholar?q=related:_Pf8sfTGti4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Mukelabai, S Strüder, D Strüber, T Berger","Feature-Oriented Defect Prediction: Scenarios, Metrics, and Classifiers",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2104.06161","https://scholar.google.com/scholar?cites=10513343671571348012&as_sdt=2005&sciodt=0,5&hl=en",119,"2025-11-13 00:32:51","","","","",,,,,1,0.25,0,4,4,"Several software defect prediction techniques have been developed over the past decades. These techniques predict defects at the granularity of typical software assets, such as …","https://arxiv.org/pdf/2104.06161","https://scholar.google.com/scholar?q=related:LHqcAV7m5pEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Oh, O Zilmano","Scalable Performance Models for Highly Configurable Systems",,"cs.utexas.edu","","https://www.cs.utexas.edu/~xcliu/progress_report/JO_OZ.pdf","",120,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,2,,"Highly Configurable Systems (HCSs) are systems with parameters so that users can configure the functionality and running environment of the system. An active research topic …","https://www.cs.utexas.edu/~xcliu/progress_report/JO_OZ.pdf","https://scholar.google.com/scholar?q=related:EECHbD0VNUAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Lesoil","Deep software variability for resilient performance models of configurable systems",2023,"","theses.hal.science","https://theses.hal.science/tel-04190983/","",121,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,2,"Software systems are heavily configurable, in the sense that users can adapt them according to their needs thanks to configurations. But not all configurations are equals, and …","https://theses.hal.science/tel-04190983/file/LESOIL_Luc.pdf","https://scholar.google.com/scholar?q=related:yTvGabVoMmMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"F Alexander, F Andreas, B David","Feature models: AI-driven design, analysis and applications",2024,"","Springer Nature","","",122,"2025-11-13 00:32:51","CITATION","","","",,,,,0,0.00,0,3,1,"","","https://scholar.google.com/scholar?q=related:W_xNxesx-8MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
